tweet_id,label,content,tree_size
687639526282498049,non-rumor,"congratulations, jennifer lawrence! URL #oscarnoms #oscars URL",323
536871550184869888,true,that powerful letter from lego to parents from the 1970s? it's real URL URL,143
500347114975944705,unverified,new link: #ferguson police release video they say shows a robbery involving #michaelbrown: URL URL,450
544939287222165506,unverified,urgent: isis now using bombs containing live scorpions to spread fear in iraq - URL URL,183
693807822971236353,non-rumor,".@berniesanders: @hillaryclinton's emails are a ""very serious issue"" URL URL",455
507242819623587841,true,"breaking: tesla to choose nevada for gigafactory, sources tell cnbc. URL",166
693560600471863296,non-rumor,"miami was desperate for a turnover. instead, nc state got this dunk. and a big upset win: URL",282
529434230938284032,true,vampire bambi? rare fanged deer confirmed in afghanistan after 60 years URL URL,362
551097831851687938,true,"donna douglas, elly may clampett on ‘beverly hillbillies,’ dies at 81 URL",114
652300118205427716,unverified,survey: 1 in 3 vegetarians admits to eating meat when drunk... URL,117
747443219487678464,unverified,"nyc pride parade after orlando: “republican hate kills"" no. the orlando shooter was a muslim democrat. URL",134
407253554039386112,true,"tyrese at the crash site, where paul walker died, i proper feel for him URL",245
553474188259102720,unverified,"breaking: shots fired, hostages taken in manhunt for #charliehebdo attackers, police say URL URL",295
755548076438196225,unverified,"colombus, ohio police officer served sandwich with shards of glass. URL",141
691351064868732928,non-rumor,this week in sports: bill belichick visits hospital to watch terminally ill fan die URL URL,853
524976106861236226,true,"man who saw gunman shoot canadian soldier at war memorial says shooter ""raised his arms in triumph"": URL",301
517416417164263424,true,oklahoma beheading suspect alton nolen ordered held without bond URL URL,152
372901260183494656,false,fukushima – toxic water leak a level 3 serious incident URL fuck you tepco! fucking ocean is boiling!!! #yan,223
767482587879051265,non-rumor,crowd chants 'do your job!' at cnn crew... URL,793
528341588867416064,false,'who is we?' obama says being a stay-at-home mom 'not a choice we want americans to make' URL,218
524991067675189250,true,"update: parliament hill attack: soldier dies of injuries, gunman shot dead URL #ottawashooting URL",306
550279538278543360,unverified,"transgender teen leelah alcorn publishes suicide note on tumblr: ""my death needs to mean something"" URL",108
767845555313774593,non-rumor,"minor leaguer hits grand slam, later finds out that he broke his own windshield URL URL",719
514508854990999553,false,apple fans' tight pants are bending the iphone 6 plus URL #bendghazi URL,279
524979548195024898,true,surreal photos out of ottawa: this is a vip being escorted on sparks street URL URL,584
767094580634202112,non-rumor,"""as fdr once said: 'there is nothing so american as our national parks'"" —@potus #nps100 #findyourpark URL",652
692391757775028228,non-rumor,.@justinbieber and @kendalljenner strip down for their new @calvinklein ads: URL 😍 URL,311
524959836778536961,true,update: ottawa police confirm gunman in canada shooting shot and killed. search on for possible additional gunmen. URL,108
693198912660885505,non-rumor,area dad just wants to watch one 7-hour block of television without interruption URL URL,395
766316494695305218,non-rumor, URL to end operations next week: URL,2358
728038172270198787,unverified,caitlyn jenner will pose nude on the sports illustrated cover. nothing says sexy like a 66 year old chick with balls.,469
552706985087361025,true,this dog was abandoned at a scottish railway station with a suitcase full of his belongings URL URL,386
693162950358622208,non-rumor,one direction fans have a lot of mixed emotions about zayn's #pillowtalk. what do you think? URL URL,640
500298752469770240,unverified,shoot unarmed kid. conceal evidence. impose martial law. harass reporters. smear the victim. worst. police. ever. #ferguson #mikebrown,731
724348906096590849,unverified,"340,000 pledge to boycott @target over transgender bathroom policy URL URL",447
691027026552229888,non-rumor,"donald trump spokesperson decried lack of ""pure breeds"" running for president URL URL",530
510921017972514817,true,uk aid worker david haines beheaded by #isis remember this great & giving man this way not as isis wants @acted URL,932
689236842454106113,non-rumor,"""i believe we’ve got to take steps to modernize our unemployment insurance system."" —@potus URL URL",376
728207861050970112,unverified,caitlyn jenner will pose nude on the sports illustrated cover. her balls will be censored by a sad michael jordan face.,437
693629063932596224,non-rumor,leo's first sag. #sagawards URL,327
576319832800555008,unverified,hoppla! @l0gg0l: swiss rumors: putin absence due to girlfriend alina giving birth in ticino URL URL,81
407193347279699968,true,"remembering paul walker: fast and furious star was ""so happy"" hours before his tragic death URL",330
693921710383337472,non-rumor,a conversation with x japan’s yoshiki and documentarian stephen kijak URL URL,491
692800345274241025,non-rumor,13 truth bombs @zaynmalik dropped in his first solo broadcast interview: URL #zaynonbeats1 URL,357
690252631822864384,non-rumor,2009: @potus bet big on rescuing the american auto industry. today: it's roaring back. URL URL,264
693443289370882049,non-rumor,"""we have to make sure all our kids are equipped for the jobs of the future."" —@potus #csforall URL",1180
552615631246622721,true,dog found abandoned at scottish train station with suitcase of belongings (photo: spca) URL URL,126
407187197427593217,true,"""paul walker's character in fast and the furious was named ""brian"",brian from family guy also died this week,both deaths involved cars."" umm",216
528607634099015680,true,#animaloftheday: the first afghan fanged deer was seen in more than 60 years! URL URL,224
525032872647065600,unverified,"breaking: michael zehaf-bebeau had been designated ""high-risk traveller"" by cdn govt, which confiscated his passport URL",126
536835346932441088,true,that powerful lego letter to parents about gender and creativity? it's real. URL URL,135
505611045897924608,false,"15 year old who ""swatted"" gamer convicted of domestic terrorism; 25 years to life in federal prison URL",358
544287209730236416,unverified,"sydney opera house evacuated, concourse deserted URL #sydneysiege (via @cberkman) URL",153
551128385850601472,true,"donna douglas, known for role as elly may clampett on ""the beverly hillbillies,"" dies. URL URL",125
521496155310796800,false,"move! get out! dumbass! kristen stewart trashes our #military, defends 9/11 terrorists URL #tcot URL",239
532851585408593920,false,"disney are making their first movie to feature two gay princes who fall in love, amazing.",332
692127290998784001,non-rumor,disney world opens new ordeal kingdom for family meltdowns URL URL,397
531300385248800768,unverified,"the head of isis, abu bakr al-baghdadi, is said to have been critically wounded in a us air strike: URL",233
516358319317852160,unverified,hands up don't shoot is being used by tens of thousands as a form of protest in hong kong. powerful. via @mrmedina URL,94
692792765852286977,non-rumor,dorm room decorated with empty bottles of adderall URL,571
560163341524807680,false,islamic tribunal in texas operating under sharia law♨️@db10524 @lodisilverado @amymek #tcot URL URL,215
504131150429061121,true,"breaking: fbi uncovers new audio from neighbor on skype, lawyer counts 11 shots #mikebrown URL URL",206
500270780832174080,unverified,police in #ferguson plan to release name of officer who shot unarmed teen michael brown: URL URL,130
663744139666804736,unverified,"as you ignore the cold homeless guy sitting outside starbucks, please be sure to complain about the 'non-christian' red cup of $5 coffee.",2833
554886875303780352,false,french police chief killed himself after #charliehebdo attack URL URL,260
686421576904916992,non-rumor,sister ❤️ @kyliejenner @kourtneykardash at the #instyleglobes bash #goldenglobes URL,763
568905632998412288,false,someone trolled twitter into thinking macklemore joined isis: URL URL,365
